PropertyID,Category,Price,area,Rate/sqft,Posted Date
156855,Apartment,48900000,3500.0 sq.ft. | 2999.0 sq.ft.,13971,2025-01-08
87647,Apartment,30000000,1776.0 sq.ft. | 1775.0 sq.ft. | 1510.0 sq.ft.,16891,2025-04-05
1656,Apartment,39000000,2075.0 sq.ft. | 1764.0 sq.ft.,18795,2025-04-10
210603,Apartment,39999999,2567.0 sq.ft. | 2111.0 sq.ft.,15582,2024-11-25
137055,Apartment,29500000,1814.0 sq.ft. | 1813.0 sq.ft.,16262,2025-01-03
182245,Apartment,29000000,1776.0 sq.ft.,16328,2024-10-21
136516,Apartment,31600000,1815.0 sq.ft. | 1333.0 sq.ft.,23705,2025-01-18
194274,Apartment,56500000,4553.0 sq.ft. | 3800.0 sq.ft.,12409,2024-09-28
90603,Apartment,29000000,1776.0 sq.ft.,16328,2025-02-10
196856,Apartment,34900000,2075.0 sq.ft.,16819,2024-11-08
192077,Apartment,29000000,1776.0 sq.ft.,16328,2024-11-24
11748,Apartment,41000000,2567.0 sq.ft. | 2500.0 sq.ft. | 2450.0 sq.ft.,15971,2025-04-03
101656,Apartment,56000000,4553.0 sq.ft.,12299,2025-01-22
85399,Apartment,32500000,1776.0 sq.ft.,18299,2025-02-15
11142,Apartment,43000000,2336.0 sq.ft.,18407,2025-04-02
139409,Other,32500000,1813.0 sq.ft.,17926,2025-04-07
11252,Apartment,42000000,2350.0 sq.ft.,17872,2025-04-05
210606,Apartment,27700000,1776.0 sq.ft. | 1444.0 sq.ft.,15596,2024-11-25
198221,Apartment,37500000,2333.0 sq.ft.,16073,2024-10-04
125361,Other,31000000,1776.0 sq.ft.,17454,2025-04-06
206860,Penthouse,56000000,4553.0 sq.ft.,12299,2024-11-18
142342,Penthouse,56000000,4553.0 sq.ft.,12299,2025-01-20
91052,Apartment,28000000,1813.0 sq.ft. | 1750.0 sq.ft. | 1700.0 sq.ft.,15444,2025-02-07
138612,Apartment,36500000,2075.0 sq.ft.,17590,2025-01-30
210912,Other,35000000,2000.0 sq.ft.,17500,2024-11-07
205583,Apartment,26000000,1776.0 sq.ft. | 1750.0 sq.ft. | 1700.0 sq.ft.,14639,2025-04-11
141516,Other,19000000,2336.0 sq.ft. | 1600.0 sq.ft.,8133,2025-01-23
148012,Apartment,37000000,2075.0 sq.ft.,17831,2025-03-08
208854,Apartment,55500000,4553.0 sq.ft.,12189,2024-10-28
187012,Apartment,28000000,1776.0 sq.ft.,15765,2024-10-14
139124,Studio,25000000,1776.0 sq.ft.,14076,2025-01-29
187329,Apartment,27700000,1776.0 sq.ft. | 1600.0 sq.ft. | 1300.0 sq.ft.,15596,2024-11-16
159543,Apartment,28000000,1776.0 sq.ft. | 1775.0 sq.ft.,15765,2025-01-04
194455,Penthouse,52500000,4553.0 sq.ft.,11860,2024-11-12
139123,Studio,45000000,3400.0 sq.ft.,13235,2025-01-29
116753,Apartment,35500000,2075.0 sq.ft.,17108,2025-05-01
136489,Apartment,30000000,1776.0 sq.ft. | 1770.0 sq.ft. | 1700.0 sq.ft.,17647,2025-01-27
134698,Apartment,37000000,2336.0 sq.ft. | 2258.0 sq.ft. | 2155.0 sq.ft.,15839,2025-04-19
180875,Apartment,29000000,1776.0 sq.ft. | 1295.0 sq.ft.,22393,2024-10-28
92980,Studio,30000000,1776.0 sq.ft.,16891,2025-02-11
90476,Apartment,46900000,2336.0 sq.ft.,20077,2025-02-23
148200,Apartment,32500000,1776.0 sq.ft.,18299,2025-03-09
161346,Penthouse,56000000,4553.0 sq.ft.,12299,2025-01-10
90682,Other,52500000,3600.0 sq.ft.,14583,2025-03-16
181777,Apartment,28000000,1776.0 sq.ft.,15765,2024-10-26
210605,Apartment,33900000,2075.0 sq.ft. | 1666.0 sq.ft.,16337,2024-11-25
128316,Apartment,29500000,1776.0 sq.ft. | 1700.0 sq.ft. | 1500.0 sq.ft.,19666,2025-04-30
117921,Apartment,30500000,1776.0 sq.ft. | 1654.0 sq.ft. | 1435.0 sq.ft.,21254,2025-04-03
130982,Apartment,33000000,1813.0 sq.ft.,18201,2025-03-19
210604,Apartment,38999999,2336.0 sq.ft. | 1999.0 sq.ft.,16695,2024-11-25
216274,Apartment,37000000,2567.0 sq.ft.,14413,2024-10-16
157017,Other,32000000,1776.0 sq.ft.,18018,2025-01-27
117185,Other,31500000,1776.0 sq.ft.,17736,2025-04-30
94505,Apartment,31500000,1813.0 sq.ft. | 1800.0 sq.ft. | 1790.0 sq.ft.,17374,2025-02-27
200499,Apartment,35900000,2336.0 sq.ft.,15368,2024-10-07
11396,Apartment,42500000,2336.0 sq.ft. | 2236.0 sq.ft. | 2136.0 sq.ft.,18193,2025-04-04
183042,Apartment,35000000,2075.0 sq.ft.,16867,2024-10-21
125549,Other,42000000,2350.0 sq.ft.,17872,2025-04-05
214947,Apartment,56000000,4550.0 sq.ft. | 4350.0 sq.ft. | 4200.0 sq.ft.,12307,2024-11-14
210829,Apartment,37000000,2336.0 sq.ft.,15839,2024-10-26
214960,Apartment,36500000,2567.0 sq.ft. | 2450.0 sq.ft.,14897,2024-10-16
196367,Apartment,33000000,2075.0 sq.ft. | 1950.0 sq.ft.,15903,2024-10-16
87147,Studio,29900000,1776.0 sq.ft.,16835,2025-02-11
149838,Apartment,32500000,1850.0 sq.ft. | 1813.0 sq.ft. | 1700.0 sq.ft.,17567,2025-02-01
209394,Apartment,28300000,1776.0 sq.ft. | 1700.0 sq.ft. | 1600.0 sq.ft.,15934,2024-10-08
190940,Other,55000000,4553.0 sq.ft.,12079,2024-11-08
96949,Apartment,32500000,1813.0 sq.ft. | 1776.0 sq.ft.,17926,2025-02-07
125181,Apartment,33500000,1813.0 sq.ft.,18477,2025-04-06
185840,Apartment,55000000,2100.0 sq.ft.,26190,2024-11-07
127199,Apartment,30500000,1776.0 sq.ft. | 1676.0 sq.ft. | 1576.0 sq.ft.,19352,2025-04-08
69670,Apartment,30200000,1776.0 sq.ft. | 1510.0 sq.ft.,17004,2025-04-10
181093,Apartment,55400000,4550.0 sq.ft.,12175,2024-10-14
101095,Apartment,29500000,1776.0 sq.ft. | 1635.0 sq.ft.,18042,2025-05-01
109786,Apartment,36500000,2153.0 sq.ft.,16953,2025-03-26
163061,Apartment,32000000,2075.0 sq.ft.,15421,2025-04-09
46938,Apartment,46500000,2336.0 sq.ft.,19905,2025-03-24
204640,Apartment,28200000,1776.0 sq.ft.,15878,2024-11-02
209958,Apartment,28000000,1776.0 sq.ft. | 1775.0 sq.ft. | 1410.0 sq.ft.,15765,2024-11-08
214951,Apartment,27000000,1776.0 sq.ft. | 1725.0 sq.ft. | 1700.0 sq.ft.,15202,2024-11-13
136930,Apartment,29000000,1776.0 sq.ft.,16328,2025-01-23
59231,Apartment,36000000,2076.0 sq.ft.,17341,2025-04-14
135999,Other,46500000,2336.0 sq.ft.,19905,2025-04-05
193968,Other,35500000,2075.0 sq.ft.,17108,2024-10-20
204683,Apartment,33000000,2075.0 sq.ft. | 2074.0 sq.ft. | 1710.0 sq.ft.,15903,2024-11-08
150905,Apartment,28000000,1813.0 sq.ft.,15444,2025-01-24
87149,Studio,35000000,2075.0 sq.ft.,16867,2025-02-10
136252,Apartment,48999999,3499.0 sq.ft. | 2666.0 sq.ft.,14004,2025-01-16
201477,Apartment,55800000,4600.0 sq.ft.,12130,2024-11-12
210602,Apartment,47777777,2999.0 sq.ft.,15931,2024-11-25
85671,Apartment,41000000,2336.0 sq.ft. | 2300.0 sq.ft. | 2250.0 sq.ft.,18222,2025-03-03
204751,Apartment,56000000,4553.0 sq.ft.,12299,2024-11-07
156928,Apartment,30500000,1814.0 sq.ft. | 1333.0 sq.ft.,16813,2025-01-02
190096,Apartment,28000000,1776.0 sq.ft.,15765,2024-10-12
197575,Apartment,27400000,1776.0 sq.ft. | 1600.0 sq.ft. | 1450.0 sq.ft.,15427,2024-11-06
158168,Apartment,55000000,4600.0 sq.ft. | 4553.0 sq.ft. | 3642.0 sq.ft.,11956,2025-01-15
200503,Apartment,53500000,4500.0 sq.ft.,11888,2024-10-03
198198,Apartment,28300000,1776.0 sq.ft. | 1600.0 sq.ft. | 1500.0 sq.ft.,15934,2024-10-25
117258,Apartment,32500000,1776.0 sq.ft. | 1676.0 sq.ft. | 1576.0 sq.ft.,18299,2025-04-03
132599,Apartment,45500000,2370.0 sq.ft. | 2300.0 sq.ft. | 2000.0 sq.ft.,22750,2025-04-30
215222,Apartment,34900000,2075.0 sq.ft. | 1950.0 sq.ft. | 1800.0 sq.ft.,19388,2024-10-14
186246,Apartment,41000000,2600.0 sq.ft.,15769,2024-10-26
108968,Apartment,37000000,2075.0 sq.ft. | 1950.0 sq.ft. | 1850.0 sq.ft.,20000,2025-04-05
11797,Apartment,28000000,1776.0 sq.ft. | 1676.0 sq.ft. | 1576.0 sq.ft.,15765,2025-04-03
116731,Apartment,41500000,2336.0 sq.ft.,17765,2025-05-01
200495,Apartment,55900000,4557.0 sq.ft.,12266,2024-10-20
200033,Apartment,28200000,1776.0 sq.ft.,15202,2024-11-12
210601,Apartment,54900000,4556.0 sq.ft. | 3333.0 sq.ft.,12050,2024-11-25
185558,Other,21000000,2075.0 sq.ft. | 1305.0 sq.ft.,10120,2025-04-14
209957,Apartment,38000000,2336.0 sq.ft. | 2050.0 sq.ft. | 2010.0 sq.ft.,18905,2024-11-08
156445,Apartment,56000000,4553.0 sq.ft.,12299,2025-01-09
189201,Apartment,28400000,1776.0 sq.ft.,15990,2024-08-17
99551,Apartment,41500000,2336.0 sq.ft. | 2236.0 sq.ft. | 2136.0 sq.ft.,17765,2025-03-01
202451,Apartment,38500000,2383.0 sq.ft.,16156,2024-11-23
206103,Apartment,28200000,1776.0 sq.ft. | 1680.0 sq.ft. | 1550.0 sq.ft.,15878,2024-10-14
185847,Apartment,55500000,4565.0 sq.ft. | 3700.0 sq.ft.,12157,2024-09-30
209259,Plot,48000000,2075.0 sq.ft.,23132,2024-11-19
202462,Apartment,31000000,1776.0 sq.ft.,17454,2024-10-24
156853,Apartment,49999999,3500.0 sq.ft. | 2677.0 sq.ft.,14285,2025-01-08
125381,Apartment,41000000,2567.0 sq.ft. | 2456.0 sq.ft. | 2356.0 sq.ft.,15971,2025-04-06
216272,Apartment,31000000,1776.0 sq.ft.,17454,2024-10-16
180371,Apartment,55000000,4550.0 sq.ft.,12087,2024-10-26
1838,Apartment,41600000,2336.0 sq.ft. | 1986.0 sq.ft.,17808,2025-04-10
54020,Apartment,33000001,1813.0 sq.ft.,18201,2025-04-07
214946,Apartment,28500000,1776.0 sq.ft. | 1775.0 sq.ft. | 1510.0 sq.ft.,16047,2024-11-14
159356,Other,55000000,4553.0 sq.ft.,12079,2025-01-08
214944,Apartment,36000000,2075.0 sq.ft. | 1975.0 sq.ft. | 1875.0 sq.ft.,17349,2024-11-16
197858,Apartment,35000000,2336.0 sq.ft. | 2320.0 sq.ft. | 1900.0 sq.ft.,14982,2024-11-05
114891,Apartment,32500000,1813.0 sq.ft. | 1800.0 sq.ft. | 1750.0 sq.ft.,17926,2025-04-15
194624,Apartment,55000000,4570.0 sq.ft. | 4553.0 sq.ft. | 3642.0 sq.ft.,12035,2024-11-05
151958,Apartment,57600000,2980.0 sq.ft.,19328,2025-01-22
144037,Apartment,21000000,1800.0 sq.ft. | 1750.0 sq.ft. | 1700.0 sq.ft.,11666,2025-01-03
216390,Apartment,18000000,1800.0 sq.ft.,10000,2024-10-24
145810,Apartment,18800000,1800.0 sq.ft.,10444,2025-01-20
80688,Apartment,16000000,900.0 sq.ft.,17777,2025-04-07
163625,Apartment,15500000,900.0 sq.ft. | 850.0 sq.ft. | 800.0 sq.ft.,17222,2024-12-17
19170,Apartment,15500000,900.0 sq.ft. | 890.0 sq.ft.,17222,2025-03-25
141071,Apartment,21000000,2000.0 sq.ft. | 1800.0 sq.ft.,10500,2025-01-22
100130,Apartment,18900000,1650.0 sq.ft.,11454,2025-01-10
216452,Apartment,18000000,1650.0 sq.ft.,10909,2024-10-22
23866,Apartment,15500000,1250.0 sq.ft. | 1150.0 sq.ft. | 1050.0 sq.ft.,12400,2025-04-18
161139,Apartment,19500000,1800.0 sq.ft.,10833,2025-01-23
558,Apartment,16400000,1033.0 sq.ft.,15876,2025-04-29
144312,Apartment,20000000,1800.0 sq.ft.,11111,2025-01-12
96693,Apartment,21500000,1800.0 sq.ft.,11944,2025-01-24
153590,Apartment,19500000,1300.0 sq.ft.,15000,2025-01-15
196050,Apartment,18500000,1900.0 sq.ft. | 1850.0 sq.ft. | 1800.0 sq.ft.,9736,2024-10-24
189455,Apartment,15000000,900.0 sq.ft.,16666,2025-04-23
144768,Apartment,19500000,1800.0 sq.ft.,10833,2025-01-19
162188,Apartment,11700000,1200.0 sq.ft. | 1100.0 sq.ft. | 1000.0 sq.ft.,9750,2025-02-05
148403,Apartment,30000000,2020.0 sq.ft.,14851,2024-12-21
154169,Apartment,32500000,2020.0 sq.ft. | 2019.0 sq.ft.,16089,2025-01-31
218241,Apartment,32500000,2315.0 sq.ft.,14038,2024-10-13
88297,Apartment,34000000,2315.0 sq.ft.,14686,2025-02-13
160015,Apartment,24500000,1875.0 sq.ft.,13066,2024-12-11
4798,Apartment,36500000,2315.0 sq.ft. | 2200.0 sq.ft.,15766,2025-04-01
158705,Apartment,24500000,1875.0 sq.ft.,13066,2025-01-23
220032,Apartment,31000000,2315.0 sq.ft. | 2200.0 sq.ft.,13390,2024-10-13
163441,Apartment,24000000,1875.0 sq.ft.,12800,2024-12-20
154365,Apartment,30000000,2020.0 sq.ft.,14851,2025-01-21
209943,Other,31000000,1875.0 sq.ft.,15466,2025-03-28
197871,Apartment,15000000,1523.0 sq.ft.,9848,2024-10-17
133719,Apartment,10950000,1310.0 sq.ft.,8358,2025-01-03
127305,Apartment,15500000,1604.0 sq.ft.,9663,2025-04-24
136026,Apartment,13850000,1604.0 sq.ft.,8634,2024-12-24
218062,Apartment,9000000,1380.0 sq.ft. | 1300.0 sq.ft. | 1100.0 sq.ft.,6521,2024-10-17
147173,Apartment,13000000,1604.0 sq.ft.,8104,2024-12-10
209568,Other,17000000,2390.0 sq.ft.,7112,2024-11-13
218216,Apartment,10500000,1650.0 sq.ft. | 1500.0 sq.ft.,6363,2024-10-17
136182,Apartment,10900000,1310.0 sq.ft. | 1210.0 sq.ft.,8320,2025-02-01
135006,Apartment,13500000,1604.0 sq.ft.,8416,2024-12-13
197813,Apartment,11500000,1310.0 sq.ft. | 1135.0 sq.ft.,10132,2025-03-06
138196,Apartment,17500000,2390.0 sq.ft. | 1700.0 sq.ft.,7322,2025-04-10
31009,Apartment,16000000,1675.0 sq.ft.,9552,2025-04-04
210018,Apartment,11350000,1380.0 sq.ft.,7608,2024-09-28
134061,Apartment,13500000,1700.0 sq.ft. | 1604.0 sq.ft. | 1300.0 sq.ft.,10384,2025-01-24
7098,Apartment,11200000,1380.0 sq.ft. | 1100.0 sq.ft.,8115,2025-04-15
135454,Apartment,10750000,1310.0 sq.ft.,8206,2025-01-03
54118,Apartment,15500000,1770.0 sq.ft.,8757,2025-04-07
52623,Apartment,12500000,1675.0 sq.ft.,7462,2025-03-10
187956,Apartment,16500000,1770.0 sq.ft.,9322,2024-10-19
24789,Apartment,15500000,1990.0 sq.ft. | 1600.0 sq.ft.,9687,2025-04-11
140090,Apartment,16500000,1990.0 sq.ft.,8291,2025-01-11
138116,Apartment,15500000,1990.0 sq.ft. | 1500.0 sq.ft.,7788,2025-04-10
217600,Apartment,10800000,1800.0 sq.ft. | 1600.0 sq.ft. | 1500.0 sq.ft.,6000,2024-10-23
183575,Apartment,14400000,1990.0 sq.ft.,6834,2024-10-23
25210,Apartment,18500000,2390.0 sq.ft. | 1900.0 sq.ft.,9736,2025-04-11
186812,Apartment,10400000,1380.0 sq.ft. | 1050.0 sq.ft.,9904,2024-10-03
101602,Other,13500000,1877.0 sq.ft. | 1300.0 sq.ft.,10384,2025-03-21
209876,Apartment,10300000,1310.0 sq.ft. | 1300.0 sq.ft. | 1150.0 sq.ft.,7862,2024-11-19
202876,Apartment,14500000,1990.0 sq.ft. | 1760.0 sq.ft. | 1580.0 sq.ft.,7286,2025-04-04
155455,Apartment,12250000,1604.0 sq.ft.,7637,2025-02-06
198267,Apartment,13500000,1675.0 sq.ft. | 1256.0 sq.ft.,8059,2024-10-24
90664,Apartment,16000000,1775.0 sq.ft. | 1200.0 sq.ft.,9014,2025-02-16
84604,Apartment,15000000,1604.0 sq.ft.,9351,2025-02-15
134010,Apartment,15000000,1770.0 sq.ft.,8474,2024-12-13
135915,Apartment,10500000,1310.0 sq.ft. | 1200.0 sq.ft. | 1111.0 sq.ft.,8015,2024-12-13
147546,Apartment,16250000,1770.0 sq.ft.,9180,2024-12-19
195966,Apartment,11000000,1380.0 sq.ft. | 950.0 sq.ft.,7971,2024-10-24
144445,Apartment,18000000,2450.0 sq.ft. | 1810.0 sq.ft.,7346,2025-04-03
134991,Apartment,14550000,1675.0 sq.ft.,8686,2025-02-05
157072,Apartment,10875000,1380.0 sq.ft.,7880,2024-12-21
193764,Apartment,11800000,1380.0 sq.ft. | 1035.0 sq.ft.,8550,2024-10-24
133441,Apartment,11000000,1310.0 sq.ft.,8396,2025-01-31
187895,Apartment,9400000,1310.0 sq.ft. | 1300.0 sq.ft. | 1100.0 sq.ft.,7175,2024-10-24
208506,Apartment,14200000,1770.0 sq.ft.,8022,2024-11-25
133142,Apartment,16000000,1990.0 sq.ft. | 1725.0 sq.ft.,9275,2025-01-25
85657,Apartment,14500000,1770.0 sq.ft. | 1350.0 sq.ft.,8192,2025-02-10
209875,Apartment,11525000,1600.0 sq.ft. | 1400.0 sq.ft. | 1250.0 sq.ft.,7203,2024-11-19
208507,Apartment,10800000,1380.0 sq.ft.,7826,2024-11-25
84228,Other,11000000,1310.0 sq.ft.,8396,2025-03-01
47221,Apartment,18500000,2390.0 sq.ft. | 2160.0 sq.ft. | 1990.0 sq.ft.,7740,2025-04-04
187019,Apartment,10500000,1380.0 sq.ft.,7608,2024-11-05
219833,Apartment,13000000,1380.0 sq.ft.,9420,2024-08-30
92582,Apartment,15000000,1604.0 sq.ft.,9351,2025-03-01
134059,Apartment,14900000,1770.0 sq.ft. | 1500.0 sq.ft.,8418,2025-01-24
84606,Apartment,16000000,1800.0 sq.ft.,8888,2025-02-10
123714,Apartment,12000000,1380.0 sq.ft. | 1280.0 sq.ft. | 1180.0 sq.ft.,8695,2025-04-11
133454,Apartment,10700000,1380.0 sq.ft. | 1000.0 sq.ft.,10700,2025-05-05
142182,Apartment,12800000,1604.0 sq.ft.,7980,2025-01-24
185522,Apartment,10650000,1380.0 sq.ft. | 944.0 sq.ft.,11281,2024-11-06
51824,Other,15000000,1380.0 sq.ft.,10869,2025-03-12
210202,Apartment,20300000,2390.0 sq.ft. | 1960.0 sq.ft.,8493,2025-04-02
136675,Apartment,14000000,1800.0 sq.ft. | 1230.0 sq.ft.,7777,2024-12-13
182302,Apartment,16000000,1770.0 sq.ft. | 1500.0 sq.ft.,9039,2024-10-28
198259,Apartment,14500000,1990.0 sq.ft. | 1600.0 sq.ft.,9062,2024-11-13
147408,Apartment,15600000,1800.0 sq.ft.,8666,2025-01-15
133604,Apartment,14500000,1675.0 sq.ft.,8656,2025-01-02
140292,Apartment,12300000,1604.0 sq.ft.,7668,2025-01-23
48746,Other,12100000,1990.0 sq.ft. | 1440.0 sq.ft. | 1210.0 sq.ft.,6080,2025-05-04
188201,Apartment,12500000,1990.0 sq.ft.,6281,2024-10-11
133708,Apartment,13800000,1675.0 sq.ft.,8238,2025-01-13
195772,Apartment,13000000,1770.0 sq.ft.,7344,2024-11-23
138917,Apartment,14900000,1770.0 sq.ft. | 1260.0 sq.ft.,8418,2025-04-10
159683,Apartment,12400000,1310.0 sq.ft.,9465,2025-04-01
200940,Apartment,11275000,1380.0 sq.ft.,8170,2024-10-09
148022,Apartment,10200000,1310.0 sq.ft.,7786,2025-01-13
132813,Apartment,14000000,1990.0 sq.ft.,7035,2025-01-27
135051,Apartment,11000000,1310.0 sq.ft. | 1210.0 sq.ft.,8396,2025-02-01
138055,Apartment,15800000,1800.0 sq.ft.,8777,2025-04-10
91749,Apartment,15200000,1770.0 sq.ft. | 1680.0 sq.ft. | 1590.0 sq.ft.,8587,2025-04-29
200910,Apartment,14500000,1604.0 sq.ft.,8728,2024-10-12
79674,Apartment,13500000,1650.0 sq.ft. | 1500.0 sq.ft.,6363,2025-04-21
135919,Apartment,13500000,1604.0 sq.ft.,8416,2024-12-14
140949,Apartment,12700000,1604.0 sq.ft.,7917,2025-01-18
59112,Apartment,13700000,1675.0 sq.ft.,8179,2025-03-27
197126,Apartment,10500000,1380.0 sq.ft. | 1050.0 sq.ft.,7608,2024-11-09
184632,Apartment,16505000,1770.0 sq.ft.,9324,2024-10-03
209235,Apartment,11000000,1310.0 sq.ft. | 1075.0 sq.ft.,8396,2025-04-02
195354,Apartment,11500000,1380.0 sq.ft.,8333,2024-10-17
195232,Apartment,11700000,1380.0 sq.ft. | 1035.0 sq.ft.,8478,2024-10-24
200726,Apartment,14045000,1604.0 sq.ft.,8756,2024-10-20
209877,Apartment,11800000,1600.0 sq.ft. | 1350.0 sq.ft. | 1300.0 sq.ft.,7375,2024-11-19
139264,Apartment,18000000,2390.0 sq.ft.,7531,2025-01-03
134998,Apartment,14500000,1675.0 sq.ft.,8656,2025-01-31
200778,Apartment,14250000,1604.0 sq.ft.,8634,2024-10-14
207304,Apartment,10950000,1380.0 sq.ft.,7934,2024-10-23
200607,Apartment,10900000,1380.0 sq.ft.,7898,2024-11-20
77684,Apartment,14900000,1770.0 sq.ft. | 1380.0 sq.ft.,8418,2025-04-17
52480,Apartment,9500000,1310.0 sq.ft.,7251,2025-03-10
210768,Apartment,16500000,1770.0 sq.ft.,9322,2025-04-04
185590,Apartment,13700000,1770.0 sq.ft.,7740,2024-11-05
100769,Apartment,16500000,1775.0 sq.ft.,9295,2025-02-20
220802,Other,17850000,2100.0 sq.ft.,8500,2024-08-01
135933,Apartment,10500000,1310.0 sq.ft.,8015,2024-12-14
84513,Apartment,13500000,1604.0 sq.ft. | 1100.0 sq.ft.,8416,2025-02-13
134989,Apartment,14400000,1675.0 sq.ft.,8597,2025-02-05
136221,Apartment,11100000,1310.0 sq.ft.,8473,2025-01-03
133263,Apartment,11000000,1380.0 sq.ft. | 1100.0 sq.ft.,10000,2025-01-25
86565,Apartment,10600000,1380.0 sq.ft. | 1050.0 sq.ft.,7681,2025-02-10
91610,Apartment,13400000,1604.0 sq.ft. | 1444.0 sq.ft. | 1284.0 sq.ft.,8354,2025-05-02
134997,Apartment,14700000,1675.0 sq.ft.,8776,2025-02-05
147539,Apartment,14000000,1604.0 sq.ft.,8728,2024-12-28
156449,Apartment,14500000,1990.0 sq.ft. | 1500.0 sq.ft.,7286,2024-12-20
201625,Apartment,17925000,2390.0 sq.ft.,7500,2025-04-03
45104,Apartment,9900000,1310.0 sq.ft.,7557,2025-03-20
147540,Apartment,15925000,1770.0 sq.ft.,8997,2024-12-22
45291,Apartment,13000000,1380.0 sq.ft.,9420,2025-04-13
189186,Other,15000000,1380.0 sq.ft. | 1100.0 sq.ft.,13636,2024-08-18
1915,Apartment,13400000,1675.0 sq.ft.,8000,2025-03-20
85871,Apartment,10300000,1310.0 sq.ft.,7862,2025-02-15
135916,Apartment,11000000,1380.0 sq.ft. | 920.0 sq.ft.,7971,2024-12-13
218215,Apartment,9100000,1310.0 sq.ft. | 1200.0 sq.ft.,6946,2024-10-17
219324,Apartment,11500000,1380.0 sq.ft.,8333,2024-09-25
154511,Apartment,10500000,1310.0 sq.ft. | 1300.0 sq.ft. | 1200.0 sq.ft.,8015,2025-04-21
149109,Apartment,14800000,1770.0 sq.ft. | 1400.0 sq.ft.,8361,2025-04-24
28568,Apartment,10800000,1410.0 sq.ft. | 1100.0 sq.ft.,7659,2025-04-10
6021,Apartment,13800000,1604.0 sq.ft. | 1460.0 sq.ft. | 1390.0 sq.ft.,8603,2025-04-09
198258,Other,15500000,1990.0 sq.ft.,7788,2024-11-13
56967,Apartment,11100000,1380.0 sq.ft. | 1100.0 sq.ft. | 900.0 sq.ft.,8043,2025-03-20
84657,Apartment,10700000,1380.0 sq.ft. | 950.0 sq.ft.,7753,2025-02-27
136841,Other,12500000,1380.0 sq.ft.,9057,2025-01-07
137299,Apartment,11500000,1310.0 sq.ft. | 1100.0 sq.ft. | 1000.0 sq.ft.,8778,2025-01-15
185600,Apartment,13500000,1675.0 sq.ft.,8059,2024-11-05
133910,Apartment,13957000,1604.0 sq.ft.,8701,2025-01-13
92580,Apartment,14985000,1604.0 sq.ft.,9342,2025-03-01
191728,Apartment,14400000,1770.0 sq.ft.,8135,2024-11-15
200722,Apartment,11075000,1380.0 sq.ft.,8242,2024-10-21
189108,Apartment,17000000,1604.0 sq.ft.,9975,2024-08-27
215541,Apartment,9100000,1380.0 sq.ft.,6594,2024-10-17
143674,Apartment,11800000,1450.0 sq.ft.,8137,2025-01-07
155147,Apartment,10800000,1380.0 sq.ft.,7826,2025-01-31
141286,Apartment,11000000,1380.0 sq.ft.,7971,2025-04-11
133913,Apartment,16150000,1770.0 sq.ft.,9124,2025-01-06
137149,Apartment,11250000,1380.0 sq.ft.,8152,2025-01-03
25163,Other,18000000,2390.0 sq.ft.,7531,2025-04-11
197954,Apartment,14200000,1675.0 sq.ft.,8477,2025-04-24
200594,Apartment,10650000,1380.0 sq.ft.,7717,2024-11-22
185612,Apartment,14500000,1770.0 sq.ft.,8192,2024-11-05
155146,Apartment,14200000,1770.0 sq.ft.,8022,2025-01-31
216882,Apartment,17500000,1800.0 sq.ft.,9722,2024-11-17
156450,Apartment,12500000,1603.0 sq.ft. | 1100.0 sq.ft.,7797,2024-12-20
187093,Apartment,11250000,1380.0 sq.ft.,8152,2024-10-09
200858,Apartment,14530000,1604.0 sq.ft.,8746,2024-10-18
15452,Apartment,10450000,1310.0 sq.ft.,7977,2025-03-10
132834,Apartment,14100000,1675.0 sq.ft.,8417,2025-01-27
133906,Apartment,15000000,1770.0 sq.ft.,8474,2025-01-20
191817,Apartment,17500000,1800.0 sq.ft.,9722,2025-04-21
148725,Apartment,17000000,2200.0 sq.ft.,7727,2025-03-30
101761,Apartment,17500000,1602.0 sq.ft.,10923,2025-02-13
137370,Apartment,10000000,1310.0 sq.ft.,7633,2024-12-21
218321,Apartment,17925000,2390.0 sq.ft.,7500,2024-10-12
162696,Apartment,10000000,1310.0 sq.ft.,7633,2025-01-24
200492,Apartment,15600000,1770.0 sq.ft. | 1.0 sq.ft.,8813,2025-04-09
137192,Apartment,12500000,1604.0 sq.ft.,7793,2025-01-14
181297,Apartment,10800000,1380.0 sq.ft.,7826,2024-11-25
200694,Apartment,10945000,1380.0 sq.ft.,7931,2024-10-30
123717,Apartment,13000000,1675.0 sq.ft.,7761,2025-03-10
137145,Other,14500000,1604.0 sq.ft. | 1450.0 sq.ft.,10000,2025-01-03
73115,Other,14900000,1850.0 sq.ft.,8054,2025-03-21
12576,Apartment,11000000,1430.0 sq.ft.,7692,2025-05-05
134313,Other,15000000,1380.0 sq.ft. | 1100.0 sq.ft.,13636,2025-05-01
220072,Other,9000000,1310.0 sq.ft.,6870,2024-08-13
134624,Apartment,14500000,1990.0 sq.ft. | 1450.0 sq.ft.,7286,2024-12-13
148262,Apartment,14500000,1410.0 sq.ft. | 1380.0 sq.ft. | 1310.0 sq.ft.,10283,2025-03-23
132533,Apartment,14000000,1675.0 sq.ft.,8358,2025-01-13
145151,Apartment,15700000,1770.0 sq.ft. | 1675.0 sq.ft. | 1550.0 sq.ft.,8870,2025-01-21
131393,Apartment,12200000,1380.0 sq.ft.,8840,2025-02-02
